16      0.045000
32      0.306000
64      2.163000
128     15.685000
256     54.514000
512     340.218994
1024    2697.131104
128     8       16      7.538000
128     8       16      7.539000
128     8       16      7.445000
128     8       16      7.431000
128     16      16      11.908000
128     16      16      11.269000
128     16      16      52.141998
128     16      16      5.406000
128     16      16      6.452000
128     16      16      9.468000
128     16      16      28.969999
128     16      16      5.583000
128     16      16      5.775000
128     32      16      1105.016968
128     32      16      1316.833008
128     32      16      1383.334961
128     32      16      1081.616943
128     32      16      1244.281006
128     32      16      1345.224976
128     32      16      1252.943970
128     32      16      1329.192993
128     32      16      1178.344971
128     64      16      1038.780029
128     64      16      937.806030
128     64      16      1173.102051
128     64      16      981.297974
128     64      16      1072.678955
128     64      16      1033.009033
128     64      16      971.669983
128     64      16      936.341980
128     64      16      919.948975
256     1       32      51.008999
256     1       32      51.144001
256     1       32      56.245998
256     1       32      57.422001
256     1       32      55.571999
256     1       32      55.168999
256     1       32      49.196999
256     1       32      55.536999
256     1       32      53.634998
256     2       32      32.221001
256     2       32      27.761000
256     2       32      34.824001
256     2       32      31.499001
256     2       32      32.729000
256     2       32      31.150999
256     2       32      32.419998
256     2       32      28.684000
256     2       32      26.941999
256     4       32      23.142000
256     4       32      22.316000
256     4       32      23.187000
256     4       32      18.868000
256     4       32      23.690001
256     4       32      28.153000
256     4       32      22.087999
256     4       32      21.707001
256     4       32      23.170000
256     8       32      21.855000
256     8       32      20.191999
256     8       32      15.302000
256     8       32      20.861000
256     8       32      23.261999
256     8       32      18.797001
256     8       32      15.197000
256     8       32      20.791000
256     8       32      22.667000
256     16      32      24.340000
256     16      32      24.790001
256     16      32      17.625999
256     16      32      17.895000
256     16      32      17.608999
256     16      32      22.641001
256     16      32      23.638000
256     16      32      18.063999
256     16      32      27.729000
256     32      32      3420.404053
256     32      32      3143.861084
256     32      32      3138.834961
256     32      32      3114.623047
256     32      32      3054.594971
256     32      32      3569.863037
256     32      32      2939.508057
256     32      32      3219.888916
256     32      32      3258.547119
256     64      32      2191.227051
256     64      32      1963.363037
256     64      32      1947.520996
256     64      32      2251.834961
256     64      32      2159.353027
256     64      32      2059.516113
256     64      32      2031.732056
256     64      32      1775.520996
256     64      32      2296.196045
512     1       64      350.493011
512     1       64      357.979004
512     1       64      351.829010
512     1       64      353.880005
512     1       64      354.666992
512     1       64      350.927002
512     1       64      349.737000
512     1       64      347.343994
512     1       64      351.197998
512     2       64      193.856003
512     2       64      190.869995
512     2       64      192.994995
512     2       64      195.834000
512     2       64      201.164001
512     2       64      195.891006
512     2       64      189.203995
512     2       64      186.352997
512     2       64      186.138000
512     4       64      113.153999
512     4       64      111.985001
512     4       64      113.694000
512     4       64      118.082001
512     4       64      116.458000
512     4       64      116.945000
512     4       64      114.995003
512     4       64      115.471001
512     4       64      112.389000
512     8       64      64.199997
512     8       64      63.695999
512     8       64      70.350998
512     8       64      64.295998
512     8       64      78.853996
512     8       64      66.516998
512     8       64      66.823997
512     8       64      64.818001
512     8       64      69.749001
512     16      64      87.774002
512     16      64      91.455002
512     16      64      87.300003
512     16      64      87.136002
512     16      64      87.517998
512     16      64      85.736000
512     16      64      83.823997
512     16      64      91.873001
512     16      64      87.572998
512     32      64      6164.693848
512     32      64      6279.413086
512     32      64      6385.537109
512     32      64      5787.132812
512     32      64      5967.859863
512     32      64      6219.748047
512     32      64      6267.701172
512     32      64      6063.033203
512     32      64      6134.773926
512     64      64      4272.136230
512     64      64      3906.443115
512     64      64      3862.878906
512     64      64      4433.441895
512     64      64      4010.150879
512     64      64      3940.814941
512     64      64      4237.976074
512     64      64      4246.537109
512     64      64      3897.298096
1024    1       128     2703.092041
1024    1       128     2708.134033
1024    1       128     2694.573975
1024    1       128     2692.652100
1024    1       128     2693.949951
1024    1       128     2695.291992
1024    1       128     2693.844971
1024    1       128     2698.008057
1024    1       128     2678.724121
1024    2       128     1374.338989
1024    2       128     1393.375977
1024    2       128     1386.581055
1024    2       128     1384.223022
1024    2       128     1397.759033
1024    2       128     1373.713013
1024    2       128     1400.348022
1024    2       128     1369.124023
1024    2       128     1376.348999
1024    4       128     765.393005
1024    4       128     772.109985
1024    4       128     769.672974
1024    4       128     773.005981
1024    4       128     773.523987
1024    4       128     766.174011
1024    4       128     770.023987
1024    4       128     772.723022
1024    4       128     771.880005
1024    8       128     421.830994
1024    8       128     410.869995
1024    8       128     404.161011
1024    8       128     464.657990
1024    8       128     408.783997
1024    8       128     419.351990
1024    8       128     430.162994
1024    8       128     407.907990
1024    8       128     480.843994
1024    16      128     570.211975
1024    16      128     562.827026
1024    16      128     766.437012
1024    16      128     558.083984
1024    16      128     589.435974
1024    16      128     585.312988
1024    16      128     577.036011
1024    16      128     564.143982
1024    16      128     560.937988
1024    32      128     12374.828125
1024    32      128     13868.975586
1024    32      128     12393.618164
1024    32      128     12523.028320
1024    32      128     11953.766602
1024    32      128     12221.135742
1024    32      128     12704.028320
1024    32      128     12751.965820
1024    32      128     12869.669922
1024    64      128     7564.712891
1024    64      128     7533.100098
1024    64      128     8206.508789
1024    64      128     7621.625000
1024    64      128     8153.990234
1024    64      128     7746.089844
1024    64      128     8069.434082
1024    64      128     7816.299805
1024    64      128     8514.863281
