3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 41569.332148
0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5902.639746
1 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4623.113785
2 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4233.884143
3 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 7014.849312
0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4198.605405
1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5379.426852
2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 3347.235163
3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 8 	 2000 	 21629.124670
0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4739.939394
1 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4306.431061
2 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5912.474152
3 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5379.974580
0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 2424.208280
1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 3273.801076
2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5129.027731
3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5051.909751
0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6649.937599
1 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 10437.861899
2 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 10179.943017
3 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 10880.640560
0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6756.922236
1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 10466.721385
2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 10483.606526
3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6652.498597
0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8038.446595
1 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 7700.468842
2 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6213.072345
